ts,tracked50_views,n_videos
2026-08-25T08:05:00+00:00,3433763,46
2026-08-25T08:06:00+00:00,3433766,46
2026-08-25T08:07:00+00:00,3433763,46
2026-08-25T08:08:00+00:00,3433767,46
2026-08-25T08:09:01+00:00,3433773,46
2026-08-25T08:10:01+00:00,3433778,46
2026-08-25T08:11:01+00:00,3433778,46
2026-08-25T08:12:01+00:00,3433779,46
2026-08-25T08:13:01+00:00,3433783,46
2026-08-25T08:14:01+00:00,3433793,46
2026-08-25T08:15:01+00:00,3433802,46
2026-08-25T08:16:02+00:00,3433803,46
2026-08-25T08:17:02+00:00,3433802,46
2026-08-25T08:18:02+00:00,3433805,46
2026-08-25T08:19:02+00:00,3433808,46
2026-08-25T08:20:02+00:00,3433808,46
2026-08-25T08:21:02+00:00,3433808,46
2026-08-25T08:22:02+00:00,3433808,46
2026-08-25T08:23:03+00:00,3433809,46
2026-08-25T08:24:03+00:00,3433811,46
2026-08-25T08:25:03+00:00,3433818,46
2026-08-25T08:26:03+00:00,3433818,46
2026-08-25T08:27:03+00:00,3433819,46
2026-08-25T08:28:03+00:00,3433818,46
2026-08-25T08:29:03+00:00,3433825,46
2026-08-25T08:30:04+00:00,3433834,46
2026-08-25T08:31:04+00:00,3433834,46
2026-08-25T08:32:04+00:00,3433834,46
2026-08-25T08:33:04+00:00,3433837,46
2026-08-25T08:34:04+00:00,3433837,46
2026-08-25T08:35:04+00:00,3433837,46
2026-08-25T08:36:04+00:00,3433837,46
2026-08-25T08:37:04+00:00,3433837,46
2026-08-25T08:38:05+00:00,3433837,46
2026-08-25T08:39:05+00:00,3433838,46
2026-08-25T08:40:05+00:00,3433838,46
2026-08-25T08:41:05+00:00,3433838,46
2026-08-25T08:42:05+00:00,3433842,46
2026-08-25T08:43:05+00:00,3433843,46
2026-08-25T08:44:06+00:00,3433821,46
2026-08-25T08:45:06+00:00,3433843,46
2026-08-25T08:46:06+00:00,3433844,46
2026-08-25T08:47:06+00:00,3433845,46
2026-08-25T08:48:06+00:00,3433845,46
2026-08-25T08:49:06+00:00,3433840,46
2026-08-25T08:50:06+00:00,3433840,46
2026-08-25T08:51:07+00:00,3433845,46
2026-08-25T08:52:07+00:00,3433848,46
2026-08-25T08:53:07+00:00,3433851,46
2026-08-25T08:54:07+00:00,3433852,46
2026-08-25T08:55:07+00:00,3433851,46
2026-08-25T08:56:07+00:00,3433851,46
2026-08-25T08:57:07+00:00,3433851,46
2026-08-25T08:58:08+00:00,3433851,46
2026-08-25T08:59:08+00:00,3433852,46
2026-08-25T09:00:08+00:00,3433851,46
2026-08-25T09:01:08+00:00,3433890,46
2026-08-25T09:02:08+00:00,3433881,46
2026-08-25T09:03:08+00:00,3433893,46
2026-08-25T09:04:09+00:00,3433894,46
2026-08-25T09:05:09+00:00,3433900,46
2026-08-25T09:06:09+00:00,3433900,46
2026-08-25T09:07:09+00:00,3433891,46
2026-08-25T09:08:09+00:00,3433892,46
2026-08-25T09:09:09+00:00,3433892,46
2026-08-25T09:10:09+00:00,3433910,46
2026-08-25T09:11:10+00:00,3433910,46
2026-08-25T09:12:10+00:00,3433910,46
2026-08-25T09:13:10+00:00,3433906,46
2026-08-25T09:14:10+00:00,3433910,46
2026-08-25T09:15:10+00:00,3433921,46
2026-08-25T09:16:10+00:00,3433921,46
2026-08-25T09:17:10+00:00,3433917,46
2026-08-25T09:18:11+00:00,3433920,46
2026-08-25T09:19:11+00:00,3433917,46
2026-08-25T09:20:11+00:00,3433920,46
2026-08-25T09:21:11+00:00,3433925,46
2026-08-25T09:22:11+00:00,3433927,46
2026-08-25T09:23:11+00:00,3433927,46
2026-08-25T09:24:11+00:00,3433936,46
2026-08-25T09:25:11+00:00,3433939,46
2026-08-25T09:26:12+00:00,3433927,46
2026-08-25T09:27:12+00:00,3433927,46
2026-08-25T09:28:12+00:00,3433927,46
2026-08-25T09:29:12+00:00,3433930,46
2026-08-25T09:30:12+00:00,3433931,46
2026-08-25T09:31:12+00:00,3433940,46
2026-08-25T09:32:12+00:00,3433931,46
2026-08-25T09:33:12+00:00,3433940,46
2026-08-25T09:34:13+00:00,3433939,46
2026-08-25T09:35:13+00:00,3433948,46
2026-08-25T09:36:13+00:00,3433945,46
2026-08-25T09:37:13+00:00,3433948,46
2026-08-25T09:38:13+00:00,3433950,46
2026-08-25T09:39:13+00:00,3433958,46
2026-08-25T09:40:13+00:00,3433965,46
2026-08-25T09:41:14+00:00,3433965,46
2026-08-25T09:42:14+00:00,3433961,46
2026-08-25T09:43:14+00:00,3433962,46
2026-08-25T09:44:14+00:00,3433962,46
2026-08-25T09:45:14+00:00,3433964,46
2026-08-25T09:46:14+00:00,3433980,46
2026-08-25T09:47:14+00:00,3433994,46
2026-08-25T09:48:15+00:00,3433987,46
2026-08-25T09:49:15+00:00,3433987,46
2026-08-25T09:50:15+00:00,3433998,46
2026-08-25T09:51:15+00:00,3434000,46
2026-08-25T09:52:15+00:00,3434002,46
2026-08-25T09:53:15+00:00,3433993,46
2026-08-25T09:54:16+00:00,3433995,46
2026-08-25T09:55:16+00:00,3433997,46
2026-08-25T09:56:16+00:00,3434006,46
2026-08-25T09:57:16+00:00,3434019,46
2026-08-25T09:58:16+00:00,3434006,46
2026-08-25T09:59:16+00:00,3434006,46
2026-08-25T10:00:16+00:00,3434015,46
2026-08-25T10:01:17+00:00,3434006,46
2026-08-25T10:02:17+00:00,3434023,46
2026-08-25T10:03:17+00:00,3434006,46
2026-08-25T10:04:17+00:00,3434017,46
2026-08-25T10:05:17+00:00,3434026,46
2026-08-25T10:06:17+00:00,3434024,46
2026-08-25T10:07:17+00:00,3434033,46
2026-08-25T10:08:18+00:00,3434030,46
2026-08-25T10:09:18+00:00,3434025,46
2026-08-25T10:10:18+00:00,3434026,46
2026-08-25T10:11:18+00:00,3434026,46
2026-08-25T10:12:18+00:00,3434032,46
2026-08-25T10:13:18+00:00,3434026,46
2026-08-25T10:14:18+00:00,3434034,46
2026-08-25T10:15:19+00:00,3434040,46
2026-08-25T10:16:19+00:00,3434052,46
2026-08-25T10:17:19+00:00,3434060,46
2026-08-25T10:18:19+00:00,3434063,46
2026-08-25T10:19:19+00:00,3434088,46
2026-08-25T10:20:19+00:00,3434092,46
2026-08-25T10:21:19+00:00,3434092,46
2026-08-25T10:22:20+00:00,3434093,46
2026-08-25T10:23:20+00:00,3434095,46
2026-08-25T10:24:20+00:00,3434095,46
2026-08-25T10:25:32+00:00,3434109,46
2026-08-25T10:26:33+00:00,3434099,46
2026-08-25T10:27:33+00:00,3434110,46
2026-08-25T10:28:33+00:00,3434103,46
2026-08-25T10:29:33+00:00,3434211,46
2026-08-25T10:30:33+00:00,3434211,46
2026-08-25T10:31:33+00:00,3434116,46
2026-08-25T10:32:33+00:00,3434107,46
2026-08-25T10:33:33+00:00,3434119,46
2026-08-25T10:34:34+00:00,3434104,46
2026-08-25T10:35:34+00:00,3434106,46
2026-08-25T10:36:34+00:00,3434106,46
2026-08-25T10:37:34+00:00,3434109,46
2026-08-25T10:38:34+00:00,3434243,46
2026-08-25T10:39:34+00:00,3434127,46
2026-08-25T10:40:34+00:00,3434244,46
2026-08-25T10:41:35+00:00,3434132,46
2026-08-25T10:42:35+00:00,3434244,46
2026-08-25T10:43:35+00:00,3434129,46
2026-08-25T10:44:35+00:00,3434130,46
2026-08-25T10:45:35+00:00,3434255,46
2026-08-25T10:46:35+00:00,3434258,46
2026-08-25T10:47:35+00:00,3434143,46
2026-08-25T10:48:35+00:00,3434266,46
2026-08-25T10:49:36+00:00,3434262,46
2026-08-25T10:50:36+00:00,3434270,46
2026-08-25T10:51:36+00:00,3434259,46
2026-08-25T10:52:36+00:00,3434262,46
2026-08-25T10:53:36+00:00,3434270,46
2026-08-25T10:54:36+00:00,3434269,46
2026-08-25T10:55:36+00:00,3434261,46
2026-08-25T10:56:36+00:00,3434278,46
2026-08-25T10:57:37+00:00,3434279,46
2026-08-25T10:58:37+00:00,3434281,46
2026-08-25T10:59:37+00:00,3434279,46
2026-08-25T11:00:38+00:00,3434262,46
2026-08-25T11:01:38+00:00,3434281,46
2026-08-25T11:02:38+00:00,3434278,46
2026-08-25T11:03:38+00:00,3434279,46
2026-08-25T11:04:38+00:00,3434278,46
2026-08-25T11:05:38+00:00,3434279,46
2026-08-25T11:06:39+00:00,3434284,46
2026-08-25T11:07:39+00:00,3434289,46
2026-08-25T11:08:39+00:00,3434290,46
2026-08-25T11:09:39+00:00,3434293,46
2026-08-25T11:10:39+00:00,3434290,46
2026-08-25T11:11:40+00:00,3434290,46
2026-08-25T11:12:40+00:00,3434290,46
2026-08-25T11:13:40+00:00,3434300,46
2026-08-25T11:14:40+00:00,3434300,46
2026-08-25T11:15:40+00:00,3434302,46
2026-08-25T11:16:40+00:00,3434302,46
2026-08-25T11:17:40+00:00,3434306,46
2026-08-25T11:18:40+00:00,3434302,46
2026-08-25T11:19:40+00:00,3434313,46
2026-08-25T11:20:40+00:00,3434313,46
2026-08-25T11:21:41+00:00,3434312,46
2026-08-25T11:22:41+00:00,3434309,46
2026-08-25T11:23:41+00:00,3434315,46
2026-08-25T11:24:41+00:00,3434316,46
2026-08-25T11:25:41+00:00,3434323,46
2026-08-25T11:26:41+00:00,3434323,46
2026-08-25T11:27:41+00:00,3434323,46
2026-08-25T11:28:41+00:00,3434324,46
2026-08-25T11:29:42+00:00,3434327,46
2026-08-25T11:30:42+00:00,3434327,46
2026-08-25T11:31:42+00:00,3434327,46
2026-08-25T11:32:42+00:00,3434327,46
2026-08-25T11:33:42+00:00,3434326,46
2026-08-25T11:34:42+00:00,3434325,46
2026-08-25T11:35:42+00:00,3434328,46
2026-08-25T11:36:42+00:00,3434329,46
2026-08-25T11:37:43+00:00,3434330,46
2026-08-25T11:38:43+00:00,3434334,46
2026-08-25T11:39:43+00:00,3434328,46
2026-08-25T11:40:43+00:00,3434335,46
2026-08-25T11:41:43+00:00,3434330,46
2026-08-25T11:42:43+00:00,3434335,46
2026-08-25T11:43:43+00:00,3434335,46
2026-08-25T11:44:43+00:00,3434335,46
2026-08-25T11:45:44+00:00,3434335,46
2026-08-25T11:46:44+00:00,3434340,46
2026-08-25T11:47:44+00:00,3434340,46
2026-08-25T11:48:44+00:00,3434340,46
2026-08-25T11:49:44+00:00,3434335,46
2026-08-25T11:50:44+00:00,3434336,46
2026-08-25T11:51:44+00:00,3434338,46
2026-08-25T11:52:44+00:00,3434339,46
2026-08-25T11:53:45+00:00,3434346,46
2026-08-25T11:54:45+00:00,3434346,46
2026-08-25T11:55:45+00:00,3434347,46
2026-08-25T11:56:45+00:00,3434344,46
2026-08-25T11:57:45+00:00,3434346,46
2026-08-25T11:58:45+00:00,3434340,46
2026-08-25T11:59:45+00:00,3434347,46
2026-08-25T12:00:46+00:00,3434360,46
2026-08-25T12:01:46+00:00,3434343,46
2026-08-25T12:02:46+00:00,3434359,46
2026-08-25T12:03:46+00:00,3434358,46
2026-08-25T12:04:46+00:00,3434345,46
2026-08-25T12:05:46+00:00,3434359,46
2026-08-25T12:06:46+00:00,3434359,46
2026-08-25T12:07:47+00:00,3434347,46
2026-08-25T12:08:47+00:00,3434366,46
2026-08-25T12:09:47+00:00,3434367,46
2026-08-25T12:10:47+00:00,3434366,46
2026-08-25T12:11:47+00:00,3434366,46
2026-08-25T12:12:47+00:00,3434353,46
2026-08-25T12:13:47+00:00,3434373,46
2026-08-25T12:14:47+00:00,3434374,46
2026-08-25T12:15:48+00:00,3434374,46
2026-08-25T12:16:48+00:00,3434374,46
2026-08-25T12:17:48+00:00,3434380,46
2026-08-25T12:18:48+00:00,3434378,46
2026-08-25T12:19:48+00:00,3434413,46
2026-08-25T12:20:48+00:00,3434417,46
2026-08-25T12:21:48+00:00,3434426,46
2026-08-25T12:22:48+00:00,3434426,46
2026-08-25T12:23:48+00:00,3434426,46
2026-08-25T12:24:49+00:00,3434430,46
2026-08-25T12:25:49+00:00,3434430,46
2026-08-25T12:26:49+00:00,3434430,46
2026-08-25T12:27:49+00:00,3434449,46
2026-08-25T12:28:49+00:00,3434449,46
2026-08-25T12:29:49+00:00,3434461,46
2026-08-25T12:30:54+00:00,3434472,46
2026-08-25T12:31:58+00:00,3434457,46
2026-08-25T12:32:58+00:00,3434463,46
2026-08-25T12:33:58+00:00,3434463,46
2026-08-25T12:34:58+00:00,3434468,46
2026-08-25T12:35:58+00:00,3434463,46
2026-08-25T12:36:58+00:00,3434482,46
2026-08-25T12:37:59+00:00,3434488,46
2026-08-25T12:38:59+00:00,3434499,46
2026-08-25T12:39:59+00:00,3434503,46
2026-08-25T12:40:59+00:00,3434499,46
2026-08-25T12:41:59+00:00,3434499,46
2026-08-25T12:42:59+00:00,3434503,46
2026-08-25T12:43:59+00:00,3434507,46
2026-08-25T12:44:59+00:00,3434512,46
2026-08-25T12:46:00+00:00,3434519,46
2026-08-25T12:47:00+00:00,3434522,46
2026-08-25T12:48:00+00:00,3434532,46
2026-08-25T12:49:00+00:00,3434532,46
2026-08-25T12:50:00+00:00,3434533,46
2026-08-25T12:51:00+00:00,3434531,46
2026-08-25T12:52:00+00:00,3434540,46
2026-08-25T12:53:01+00:00,3434540,46
2026-08-25T12:54:01+00:00,3434536,46
2026-08-25T12:55:01+00:00,3434541,46
2026-08-25T12:56:01+00:00,3434542,46
2026-08-25T12:57:01+00:00,3434589,46
2026-08-25T12:58:01+00:00,3434580,46
2026-08-25T12:59:01+00:00,3434590,46
2026-08-25T13:00:01+00:00,3434596,46
2026-08-25T13:01:02+00:00,3434588,46
2026-08-25T13:02:02+00:00,3434595,46
2026-08-25T13:03:02+00:00,3434595,46
2026-08-25T13:04:02+00:00,3434608,46
2026-08-25T13:05:02+00:00,3434616,46
2026-08-25T13:06:02+00:00,3434618,46
2026-08-25T13:07:02+00:00,3434612,46
2026-08-25T13:08:02+00:00,3434624,46
2026-08-25T13:09:03+00:00,3434627,46
2026-08-25T13:10:03+00:00,3434623,46
2026-08-25T13:11:03+00:00,3434634,46
2026-08-25T13:12:03+00:00,3434623,46
2026-08-25T13:13:03+00:00,3434625,46
2026-08-25T13:14:03+00:00,3434629,46
2026-08-25T13:15:03+00:00,3434644,46
2026-08-25T13:16:21+00:00,3434650,46
2026-08-25T13:17:21+00:00,3434644,46
2026-08-25T13:18:21+00:00,3434644,46
2026-08-25T13:19:21+00:00,3434652,46
2026-08-25T13:20:21+00:00,3434663,46
2026-08-25T13:21:22+00:00,3434665,46
2026-08-25T13:22:22+00:00,3434659,46
2026-08-25T13:23:22+00:00,3434661,46
2026-08-25T13:24:22+00:00,3434663,46
2026-08-25T13:25:22+00:00,3434671,46
2026-08-25T13:26:22+00:00,3434679,46
2026-08-25T13:27:22+00:00,3434707,46
2026-08-25T13:28:22+00:00,3434700,46
2026-08-25T13:29:22+00:00,3434704,46
2026-08-25T13:30:23+00:00,3434722,46
2026-08-25T13:31:23+00:00,3434716,46
2026-08-25T13:32:23+00:00,3434724,46
2026-08-25T13:33:23+00:00,3434724,46
2026-08-25T13:34:23+00:00,3434721,46
2026-08-25T13:35:23+00:00,3434722,46
2026-08-25T13:36:23+00:00,3434728,46
2026-08-25T13:37:23+00:00,3434728,46
2026-08-25T13:38:24+00:00,3434735,46
2026-08-25T13:39:24+00:00,3434733,46
2026-08-25T13:40:24+00:00,3434748,46
2026-08-25T13:41:24+00:00,3434750,46
2026-08-25T13:42:24+00:00,3434743,46
2026-08-25T13:43:24+00:00,3434743,46
2026-08-25T13:44:24+00:00,3434748,46
2026-08-25T13:45:25+00:00,3434758,46
2026-08-25T13:46:25+00:00,3434758,46
2026-08-25T13:47:25+00:00,3434758,46
2026-08-25T13:48:25+00:00,3434765,46
2026-08-25T13:49:25+00:00,3434776,46
2026-08-25T13:50:25+00:00,3434781,46
2026-08-25T13:51:25+00:00,3434774,46
2026-08-25T13:52:25+00:00,3434774,46
2026-08-25T13:53:26+00:00,3434774,46
2026-08-25T13:54:26+00:00,3434791,46
2026-08-25T13:55:26+00:00,3434814,46
2026-08-25T13:56:26+00:00,3434821,46
2026-08-25T13:57:26+00:00,3434826,46
2026-08-25T13:58:26+00:00,3434847,46
2026-08-25T13:59:26+00:00,3434850,46
2026-08-25T14:00:27+00:00,3434853,46
2026-08-25T14:01:27+00:00,3434863,46
2026-08-25T14:02:27+00:00,3434855,46
2026-08-25T14:03:27+00:00,3434856,46
2026-08-25T14:04:27+00:00,3434868,46
2026-08-25T14:05:27+00:00,3434874,46
2026-08-25T14:06:27+00:00,3434869,46
2026-08-25T14:07:27+00:00,3434875,46
2026-08-25T14:08:28+00:00,3434874,46
2026-08-25T14:09:28+00:00,3434879,46
2026-08-25T14:10:28+00:00,3434882,46
2026-08-25T14:11:28+00:00,3434881,46
2026-08-25T14:12:28+00:00,3434882,46
2026-08-25T14:13:28+00:00,3434890,46
2026-08-25T14:14:28+00:00,3434891,46
2026-08-25T14:15:29+00:00,3434896,46
2026-08-25T14:16:29+00:00,3434896,46
2026-08-25T14:17:29+00:00,3434896,46
2026-08-25T14:18:29+00:00,3434901,46
2026-08-25T14:19:29+00:00,3434899,46
2026-08-25T14:20:29+00:00,3434905,46
2026-08-25T14:21:29+00:00,3434911,46
2026-08-25T14:22:30+00:00,3434911,46
2026-08-25T14:23:30+00:00,3434911,46
2026-08-25T14:24:30+00:00,3434916,46
2026-08-25T14:25:30+00:00,3434920,46
2026-08-25T14:26:30+00:00,3434921,46
2026-08-25T14:27:30+00:00,3434924,46
2026-08-25T14:28:30+00:00,3434924,46
2026-08-25T14:29:30+00:00,3434928,46
2026-08-25T14:30:31+00:00,3434930,46
2026-08-25T14:31:31+00:00,3434930,46
2026-08-25T14:32:31+00:00,3434933,46
2026-08-25T14:33:31+00:00,3434935,46
2026-08-25T14:34:31+00:00,3434940,46
2026-08-25T14:35:31+00:00,3434950,46
2026-08-25T14:36:31+00:00,3434948,46
2026-08-25T14:37:31+00:00,3434951,46
2026-08-25T14:38:31+00:00,3434959,46
2026-08-25T14:39:32+00:00,3434961,46
2026-08-25T14:40:32+00:00,3434962,46
2026-08-25T14:41:32+00:00,3434971,46
2026-08-25T14:42:32+00:00,3434969,46
2026-08-25T14:43:32+00:00,3434970,46
2026-08-25T14:44:32+00:00,3434977,46
2026-08-25T14:45:33+00:00,3434972,46
2026-08-25T14:46:33+00:00,3434977,46
2026-08-25T14:47:33+00:00,3434974,46
2026-08-25T14:48:33+00:00,3434976,46
2026-08-25T14:49:33+00:00,3434979,46
2026-08-25T14:50:33+00:00,3434981,46
2026-08-25T14:51:34+00:00,3434981,46
2026-08-25T14:52:34+00:00,3434981,46
2026-08-25T14:53:34+00:00,3434983,46
2026-08-25T14:54:34+00:00,3434992,46
2026-08-25T14:55:34+00:00,3434996,46
2026-08-25T14:56:34+00:00,3434992,46
2026-08-25T14:57:34+00:00,3434993,46
2026-08-25T14:58:34+00:00,3435000,46
2026-08-25T14:59:35+00:00,3435002,46
2026-08-25T15:00:35+00:00,3435007,46
2026-08-25T15:01:36+00:00,3435010,46
2026-08-25T15:02:36+00:00,3435010,46
2026-08-25T15:03:36+00:00,3435018,46
2026-08-25T15:04:36+00:00,3435020,46
2026-08-25T15:05:36+00:00,3435029,46
2026-08-25T15:06:36+00:00,3435029,46
2026-08-25T15:07:36+00:00,3435029,46
2026-08-25T15:08:37+00:00,3435030,46
2026-08-25T15:09:37+00:00,3435036,46
2026-08-25T15:10:37+00:00,3435036,46
2026-08-25T15:11:37+00:00,3435043,46
2026-08-25T15:12:37+00:00,3435047,46
2026-08-25T15:13:37+00:00,3435047,46
2026-08-25T15:14:37+00:00,3435051,46
2026-08-25T15:15:37+00:00,3435052,46
2026-08-25T15:16:38+00:00,3435066,46
2026-08-25T15:17:38+00:00,3435055,46
2026-08-25T15:18:38+00:00,3435058,46
2026-08-25T15:19:38+00:00,3435058,46
2026-08-25T15:20:38+00:00,3435067,46
2026-08-25T15:21:38+00:00,3435067,46
2026-08-25T15:22:38+00:00,3435081,46
2026-08-25T15:23:38+00:00,3435085,46
2026-08-25T15:24:39+00:00,3435087,46
2026-08-25T15:25:39+00:00,3435088,46
2026-08-25T15:26:39+00:00,3435087,46
2026-08-25T15:27:39+00:00,3435088,46
2026-08-25T15:28:39+00:00,3435102,46
2026-08-25T15:29:39+00:00,3435122,46
2026-08-25T15:30:40+00:00,3435125,46
2026-08-25T15:31:40+00:00,3435125,46
2026-08-25T15:32:40+00:00,3435125,46
2026-08-25T15:33:40+00:00,3435134,46
2026-08-25T15:34:40+00:00,3435140,46
2026-08-25T15:35:40+00:00,3435141,46
2026-08-25T15:36:40+00:00,3435141,46
2026-08-25T15:37:40+00:00,3435146,46
2026-08-25T15:38:41+00:00,3435146,46
2026-08-25T15:39:41+00:00,3435159,46
2026-08-25T15:40:41+00:00,3435164,46
2026-08-25T15:41:41+00:00,3435159,46
2026-08-25T15:42:41+00:00,3435162,46
2026-08-25T15:43:41+00:00,3435162,46
2026-08-25T15:44:41+00:00,3435167,46
2026-08-25T15:45:41+00:00,3435169,46
2026-08-25T15:46:42+00:00,3435169,46
2026-08-25T15:47:42+00:00,3435170,46
2026-08-25T15:48:42+00:00,3435188,46
2026-08-25T15:49:42+00:00,3435191,46
2026-08-25T15:50:42+00:00,3435180,46
2026-08-25T15:51:42+00:00,3435191,46
2026-08-25T15:52:42+00:00,3435190,46
2026-08-25T15:53:42+00:00,3435201,46
2026-08-25T15:54:43+00:00,3435202,46
2026-08-25T15:55:43+00:00,3435202,46
2026-08-25T15:56:43+00:00,3435201,46
2026-08-25T15:57:43+00:00,3435210,46
2026-08-25T15:58:43+00:00,3435210,46
2026-08-25T15:59:43+00:00,3435224,46
2026-08-25T16:00:43+00:00,3435225,46
2026-08-25T16:01:44+00:00,3435224,46
2026-08-25T16:02:44+00:00,3435225,46
2026-08-25T16:03:44+00:00,3435230,46
2026-08-25T16:04:44+00:00,3435239,46
2026-08-25T16:05:44+00:00,3435245,46
2026-08-25T16:06:57+00:00,3435245,46
2026-08-25T16:07:57+00:00,3435248,46
2026-08-25T16:08:57+00:00,3435251,46
2026-08-25T16:09:57+00:00,3435255,46
2026-08-25T16:10:57+00:00,3435273,46
2026-08-25T16:11:57+00:00,3435267,46
2026-08-25T16:12:58+00:00,3435279,46
2026-08-25T16:13:58+00:00,3435278,46
2026-08-25T16:14:58+00:00,3435290,46
2026-08-25T16:15:58+00:00,3435277,46
2026-08-25T16:16:58+00:00,3435286,46
2026-08-25T16:17:58+00:00,3435290,46
2026-08-25T16:18:58+00:00,3435291,46
2026-08-25T16:19:58+00:00,3435300,46
2026-08-25T16:20:58+00:00,3435296,46
2026-08-25T16:21:59+00:00,3435298,46
2026-08-25T16:22:59+00:00,3435288,46
2026-08-25T16:23:59+00:00,3435304,46
2026-08-25T16:25:00+00:00,3435319,46
2026-08-25T16:26:00+00:00,3435311,46
2026-08-25T16:27:00+00:00,3435311,46
2026-08-25T16:28:00+00:00,3435314,46
2026-08-25T16:29:00+00:00,3435320,46
2026-08-25T16:30:00+00:00,3435324,46
2026-08-25T16:31:00+00:00,3435322,46
2026-08-25T16:32:00+00:00,3435332,46
2026-08-25T16:33:01+00:00,3435323,46
2026-08-25T16:34:01+00:00,3435325,46
2026-08-25T16:35:01+00:00,3435346,46
2026-08-25T16:36:01+00:00,3435336,46
2026-08-25T16:37:01+00:00,3435339,46
2026-08-25T16:38:01+00:00,3435341,46
2026-08-25T16:39:02+00:00,3435346,46
2026-08-25T16:40:02+00:00,3435351,46
2026-08-25T16:41:02+00:00,3435351,46
2026-08-25T16:42:02+00:00,3435360,46
2026-08-25T16:43:02+00:00,3435354,46
2026-08-25T16:44:02+00:00,3435356,46
2026-08-25T16:45:02+00:00,3435365,46
2026-08-25T16:46:02+00:00,3435362,46
2026-08-25T16:47:03+00:00,3435364,46
2026-08-25T16:48:03+00:00,3435375,46
2026-08-25T16:49:03+00:00,3435376,46
2026-08-25T16:50:03+00:00,3435381,46
2026-08-25T16:51:03+00:00,3435380,46
2026-08-25T16:52:03+00:00,3435387,46
2026-08-25T16:53:04+00:00,3435394,46
2026-08-25T16:54:04+00:00,3435391,46
2026-08-25T16:55:04+00:00,3435400,46
2026-08-25T16:56:04+00:00,3435396,46
2026-08-25T16:57:04+00:00,3435408,46
2026-08-25T16:58:04+00:00,3435406,46
2026-08-25T16:59:04+00:00,3435418,46
2026-08-25T17:00:05+00:00,3435424,46
2026-08-25T17:01:05+00:00,3435424,46
2026-08-25T17:02:05+00:00,3435427,46
2026-08-25T17:03:05+00:00,3435427,46
2026-08-25T17:04:05+00:00,3435428,46
2026-08-25T17:05:05+00:00,3435441,46
2026-08-25T17:06:05+00:00,3435441,46
2026-08-25T17:07:05+00:00,3435444,46
2026-08-25T17:08:05+00:00,3435446,46
2026-08-25T17:09:06+00:00,3435448,46
2026-08-25T17:10:06+00:00,3435455,46
2026-08-25T17:11:06+00:00,3435457,46
2026-08-25T17:12:06+00:00,3435455,46
2026-08-25T17:13:06+00:00,3435462,46
2026-08-25T17:14:06+00:00,3435466,46
2026-08-25T17:15:06+00:00,3435470,46
2026-08-25T17:16:06+00:00,3435470,46
2026-08-25T17:17:07+00:00,3435474,46
2026-08-25T17:18:07+00:00,3435477,46
2026-08-25T17:19:07+00:00,3435482,46
2026-08-25T17:20:07+00:00,3435490,46
2026-08-25T17:21:07+00:00,3435485,46
2026-08-25T17:22:07+00:00,3435487,46
2026-08-25T17:23:07+00:00,3435489,46
2026-08-25T17:24:07+00:00,3435497,46
2026-08-25T17:25:08+00:00,3435497,46
2026-08-25T17:26:08+00:00,3435497,46
2026-08-25T17:27:08+00:00,3435500,46
2026-08-25T17:28:08+00:00,3435502,46
2026-08-25T17:29:08+00:00,3435506,46
2026-08-25T17:30:08+00:00,3435513,46
2026-08-25T17:31:08+00:00,3435518,46
2026-08-25T17:32:08+00:00,3435524,46
2026-08-25T17:33:09+00:00,3435532,46
2026-08-25T17:34:09+00:00,3435538,46
2026-08-25T17:35:09+00:00,3435548,46
2026-08-25T17:36:09+00:00,3435548,46
2026-08-25T17:37:09+00:00,3435543,46
2026-08-25T17:38:09+00:00,3435549,46
2026-08-25T17:39:09+00:00,3435551,46
2026-08-25T17:40:10+00:00,3435554,46
2026-08-25T17:41:10+00:00,3435554,46
2026-08-25T17:42:10+00:00,3435549,46
2026-08-25T17:43:10+00:00,3435554,46
2026-08-25T17:44:10+00:00,3435571,46
2026-08-25T17:45:10+00:00,3435558,46
2026-08-25T17:46:10+00:00,3435572,46
2026-08-25T17:47:10+00:00,3435572,46
2026-08-25T17:48:10+00:00,3435561,46
2026-08-25T17:49:11+00:00,3435572,46
2026-08-25T17:50:11+00:00,3435584,46
2026-08-25T17:51:11+00:00,3435584,46
2026-08-25T17:52:11+00:00,3435575,46
2026-08-25T17:53:11+00:00,3435591,46
2026-08-25T17:54:11+00:00,3435598,46
2026-08-25T17:55:11+00:00,3435595,46
2026-08-25T17:56:12+00:00,3435604,46
2026-08-25T17:57:12+00:00,3435609,46
2026-08-25T17:58:12+00:00,3435614,46
2026-08-25T17:59:12+00:00,3435619,46
2026-08-25T18:00:12+00:00,3435623,46
2026-08-25T18:01:12+00:00,3435623,46
2026-08-25T18:02:12+00:00,3435623,46
2026-08-25T18:03:12+00:00,3435629,46
2026-08-25T18:04:13+00:00,3435636,46
2026-08-25T18:05:13+00:00,3435649,46
2026-08-25T18:06:13+00:00,3435650,46
2026-08-25T18:07:13+00:00,3435677,46
2026-08-25T18:08:13+00:00,3435679,46
2026-08-25T18:09:13+00:00,3435685,46
2026-08-25T18:10:13+00:00,3435692,46
2026-08-25T18:11:13+00:00,3435665,46
2026-08-25T18:12:13+00:00,3435692,46
2026-08-25T18:13:14+00:00,3435697,46
2026-08-25T18:14:14+00:00,3435715,46
